Timestamp,Document Type,Document Number,Customer Name,Status,Message,Row Number
2025-11-25 11:34:03,Invoice,21/2/4611,Haitam Trading&Contruction,Success,Successfully processed,31
2025-11-25 11:34:04,Invoice,25/3/4611,Haitam Trading&Contruction,Success,Successfully processed,32
2025-11-25 11:34:05,Invoice,CIV-000348,SOUVANNY HOMECENTER PUBLIC COMPANY,Success,Successfully processed,33
2025-11-25 11:34:06,Invoice,CIV-000363,"CSC COMPLEX CENTER SOLE CO.,LTD.",Success,Successfully processed,3
2025-11-25 11:34:06,Invoice,CIV-000366,"CSC COMPLEX CENTER SOLE CO.,LTD.",Success,Successfully processed,4
2025-11-25 11:34:07,Invoice,CIV-000373,"CSC COMPLEX CENTER SOLE CO.,LTD.",Success,Successfully processed,5
2025-11-25 11:34:07,Invoice,CIV-000383,"CSC Complex Center Paksan Sole Co.,Ltd.",Success,Successfully processed,11
2025-11-25 11:34:08,Invoice,CIV-000385,"CSC Complex Center Paksan Sole Co.,Ltd.",Success,Successfully processed,12
2025-11-25 11:34:09,Invoice,CIV-000400,"CSC COMPLEX CENTER SOLE CO.,LTD.",Success,Successfully processed,6
2025-11-25 11:34:09,Invoice,CIV-000402,"CSC COMPLEX CENTER SOLE CO.,LTD.",Success,Successfully processed,7
2025-11-25 11:34:10,Invoice,CIV-000403,"CSC COMPLEX CENTER SOLE CO.,LTD.",Success,Successfully processed,8
2025-11-25 11:34:11,Invoice,CIV-000404,"CSC Complex Center Paksan Sole Co.,Ltd.",Success,Successfully processed,13
2025-11-25 11:34:11,Invoice,CIV-000535,"CSC Complex Center Paksan Sole Co.,Ltd.",Success,Successfully processed,14
2025-11-25 11:34:12,Invoice,CIV-000576,"CSC COMPLEX CENTER SOLE CO.,LTD.",Success,Successfully processed,9
2025-11-25 11:34:12,Invoice,CIV-000586,"CSC COMPLEX CENTER SOLE CO.,LTD.",Success,Successfully processed,10
2025-11-25 11:34:13,Invoice,CIV-000608,SOUVANNY HOMECENTER PUBLIC COMPANY,Success,Successfully processed,34
2025-11-25 11:34:13,Invoice,CIV-000609,SOUVANNY HOMECENTER PUBLIC COMPANY,Success,Successfully processed,35
2025-11-25 11:34:14,Invoice,CIV-000610,SOUVANNY HOMECENTER PUBLIC COMPANY,Success,Successfully processed,36
2025-11-25 11:34:15,Invoice,CIV-000615,"CSC VIENTIANE SOLE CO.,LTD.",Success,Successfully processed,15
2025-11-25 11:34:15,Invoice,CIV-000616,SOUVANNY HOMECENTER PUBLIC COMPANY,Success,Successfully processed,24
2025-11-25 11:34:16,Invoice,CIV-000648,"CSC VIENTIANE SOLE CO.,LTD.",Success,Successfully processed,16
2025-11-25 11:34:16,Invoice,CIV-000669,SOUVANNY HOMECENTER PUBLIC COMPANY,Success,Successfully processed,25
2025-11-25 11:34:17,Invoice,CIV-000699,"CSC VIENTIANE SOLE CO.,LTD.",Success,Successfully processed,17
2025-11-25 11:34:17,Invoice,CIV-000727,"CSC VIENTIANE SOLE CO.,LTD.",Success,Successfully processed,18
2025-11-25 11:34:18,Invoice,CIV-000732,"CSC VIENTIANE SOLE CO.,LTD.",Success,Successfully processed,19
2025-11-25 11:34:18,Invoice,CIV-000743,"CSC VIENTIANE SOLE CO.,LTD.",Success,Successfully processed,20
2025-11-25 11:34:19,Invoice,CIV-000744,SOUVANNY HOMECENTER PUBLIC COMPANY,Success,Successfully processed,26
2025-11-25 11:34:19,Invoice,CIV-000745,SOUVANNY HOMECENTER PUBLIC COMPANY,Success,Successfully processed,27
2025-11-25 11:34:20,Invoice,CIV-000746,SOUVANNY HOMECENTER PUBLIC COMPANY,Success,Successfully processed,28
2025-11-25 11:34:21,Invoice,CIV-000747,"CSC VIENTIANE SOLE CO.,LTD.",Success,Successfully processed,21
2025-11-25 11:34:21,Invoice,CIV-000748,"CSC VIENTIANE SOLE CO.,LTD.",Success,Successfully processed,23
2025-11-25 11:34:22,Invoice,CIV-000749,"CSC VIENTIANE SOLE CO.,LTD.",Success,Successfully processed,22
2025-11-25 11:34:22,Invoice,CIV-00271,"CSC COMPLEX CENTER CO.,LTD.",Success,Successfully processed,2
2025-11-25 11:34:23,Invoice,IV-2413218,SOUVANNY HOMECENTER PUBLIC COMPANY,Success,Successfully processed,37
2025-11-25 11:34:23,Invoice,IV-2413219,SOUVANNY HOMECENTER PUBLIC COMPANY,Success,Successfully processed,38
2025-11-25 11:34:24,Invoice,IV-2514059,SOUVANNY HOMECENTER PUBLIC COMPANY,Success,Successfully processed,39
2025-11-25 11:34:24,Invoice,IV-2514060,SOUVANNY HOMECENTER PUBLIC COMPANY,Success,Successfully processed,40
2025-11-25 11:34:25,Invoice,RV00000194,SOUVANNY HOMECENTER PUBLIC COMPANY,Success,Successfully processed,29
2025-11-25 11:34:25,Invoice,SMJV6612041,SOUVANNY HOMECENTER PUBLIC COMPANY,Success,Successfully processed,30
